TimeStart,TimeEnd,Length (s),File Name
11/1/2021 18:33:22.126,11/1/2021 19:03:23.559,1801.433,0957_Bridge05844A_afterpour_878.ASC
11/1/2021 19:03:23.559,11/1/2021 19:33:24.932,1801.373,0958_Bridge05844A_afterpour_879.ASC
11/1/2021 19:33:24.932,11/1/2021 20:03:26.359,1801.427,0959_Bridge05844A_afterpour_880.ASC
11/1/2021 20:03:26.359,11/1/2021 20:33:27.746,1801.387,0960_Bridge05844A_afterpour_881.ASC
11/1/2021 20:33:27.746,11/1/2021 21:03:29.106,1801.360,0961_Bridge05844A_afterpour_882.ASC
11/1/2021 21:03:29.106,11/1/2021 21:33:30.579,1801.473,0962_Bridge05844A_afterpour_883.ASC
11/1/2021 21:33:30.579,11/1/2021 22:03:31.946,1801.367,0963_Bridge05844A_afterpour_884.ASC
11/1/2021 22:03:31.946,11/1/2021 22:33:33.393,1801.447,0964_Bridge05844A_afterpour_885.ASC
11/1/2021 22:33:33.393,11/1/2021 23:03:34.753,1801.360,0965_Bridge05844A_afterpour_886.ASC
11/1/2021 23:03:34.753,11/1/2021 23:33:36.206,1801.453,0966_Bridge05844A_afterpour_887.ASC
11/1/2021 23:33:36.206,11/2/2021 0:03:37.559,1801.353,0967_Bridge05844A_afterpour_888.ASC
11/2/2021 0:03:37.559,11/2/2021 0:33:39.046,1801.487,0968_Bridge05844A_afterpour_889.ASC
11/2/2021 0:33:39.046,11/2/2021 1:03:40.373,1801.327,0969_Bridge05844A_afterpour_890.ASC
11/2/2021 1:03:40.373,11/2/2021 1:33:41.846,1801.473,0970_Bridge05844A_afterpour_891.ASC
11/2/2021 1:33:41.846,11/2/2021 2:03:43.193,1801.347,0971_Bridge05844A_afterpour_892.ASC
11/2/2021 2:03:43.193,11/2/2021 2:33:44.633,1801.440,0972_Bridge05844A_afterpour_893.ASC
11/2/2021 2:33:44.633,11/2/2021 3:03:45.973,1801.340,0973_Bridge05844A_afterpour_894.ASC
11/2/2021 3:03:45.973,11/2/2021 3:33:47.413,1801.440,0974_Bridge05844A_afterpour_895.ASC
11/2/2021 3:33:47.413,11/2/2021 4:03:48.773,1801.360,0975_Bridge05844A_afterpour_896.ASC
11/2/2021 4:03:48.773,11/2/2021 4:33:50.213,1801.440,0976_Bridge05844A_afterpour_897.ASC
11/2/2021 4:33:50.213,11/2/2021 5:03:51.546,1801.333,0977_Bridge05844A_afterpour_898.ASC
11/2/2021 5:03:51.546,11/2/2021 5:33:53.006,1801.460,0978_Bridge05844A_afterpour_899.ASC
11/2/2021 5:33:53.006,11/2/2021 6:03:54.379,1801.373,0979_Bridge05844A_afterpour_900.ASC
11/2/2021 6:03:54.379,11/2/2021 6:33:55.806,1801.427,0980_Bridge05844A_afterpour_901.ASC
11/2/2021 6:33:55.806,11/2/2021 7:03:57.173,1801.367,0981_Bridge05844A_afterpour_902.ASC
11/2/2021 7:03:57.173,11/2/2021 7:33:58.600,1801.427,0982_Bridge05844A_afterpour_903.ASC
11/2/2021 7:33:58.600,11/2/2021 8:03:59.973,1801.373,0983_Bridge05844A_afterpour_904.ASC
11/2/2021 8:03:59.973,11/2/2021 8:34:01.406,1801.433,0984_Bridge05844A_afterpour_905.ASC
11/2/2021 8:34:01.406,11/2/2021 9:04:02.833,1801.427,0985_Bridge05844A_afterpour_906.ASC
11/2/2021 9:04:02.833,11/2/2021 9:34:04.166,1801.333,0986_Bridge05844A_afterpour_907.ASC
11/2/2021 9:34:04.166,11/2/2021 10:04:05.619,1801.453,0987_Bridge05844A_afterpour_908.ASC
11/2/2021 10:04:05.619,11/2/2021 10:34:07.012,1801.393,0988_Bridge05844A_afterpour_909.ASC
11/2/2021 10:34:07.012,11/2/2021 11:04:08.439,1801.427,0989_Bridge05844A_afterpour_910.ASC
11/2/2021 11:04:08.439,11/2/2021 11:34:09.779,1801.340,0990_Bridge05844A_afterpour_911.ASC
11/2/2021 11:34:09.779,11/2/2021 12:04:11.239,1801.460,0991_Bridge05844A_afterpour_912.ASC
11/2/2021 12:04:11.239,11/2/2021 12:34:12.599,1801.360,0992_Bridge05844A_afterpour_913.ASC
11/2/2021 12:34:12.599,11/2/2021 13:04:14.039,1801.440,0993_Bridge05844A_afterpour_914.ASC
11/2/2021 13:04:14.039,11/2/2021 13:34:15.379,1801.340,0994_Bridge05844A_afterpour_915.ASC
11/2/2021 13:34:15.379,11/2/2021 14:04:16.846,1801.467,0995_Bridge05844A_afterpour_916.ASC
11/2/2021 14:04:16.846,11/2/2021 14:34:18.219,1801.373,0996_Bridge05844A_afterpour_917.ASC
11/2/2021 14:34:18.219,11/2/2021 15:04:19.646,1801.427,0997_Bridge05844A_afterpour_918.ASC
11/2/2021 15:04:19.646,11/2/2021 15:34:20.986,1801.340,0998_Bridge05844A_afterpour_919.ASC
11/2/2021 15:34:20.986,11/2/2021 16:04:22.439,1801.453,0999_Bridge05844A_afterpour_920.ASC
11/2/2021 16:04:22.439,11/2/2021 16:34:23.812,1801.373,1000_Bridge05844A_afterpour_921.ASC
11/2/2021 16:34:23.812,11/2/2021 17:04:25.252,1801.440,1001_Bridge05844A_afterpour_922.ASC
11/2/2021 17:04:25.252,11/2/2021 17:34:26.632,1801.380,1002_Bridge05844A_afterpour_923.ASC
11/2/2021 17:34:26.632,11/2/2021 18:04:28.052,1801.420,1003_Bridge05844A_afterpour_924.ASC
11/2/2021 18:04:28.052,11/2/2021 18:34:29.432,1801.380,1004_Bridge05844A_afterpour_925.ASC
11/2/2021 18:34:29.432,11/2/2021 19:04:30.859,1801.427,1005_Bridge05844A_afterpour_926.ASC
11/2/2021 19:04:30.859,11/2/2021 19:34:32.226,1801.367,1006_Bridge05844A_afterpour_927.ASC
11/2/2021 19:34:32.226,11/2/2021 20:04:33.666,1801.440,1007_Bridge05844A_afterpour_928.ASC
11/2/2021 20:04:33.666,11/2/2021 20:34:35.039,1801.373,1008_Bridge05844A_afterpour_929.ASC
11/2/2021 20:34:35.039,11/2/2021 21:04:36.472,1801.433,1009_Bridge05844A_afterpour_930.ASC
11/2/2021 21:04:36.472,11/2/2021 21:34:37.845,1801.373,1010_Bridge05844A_afterpour_931.ASC
11/2/2021 21:34:37.845,11/2/2021 22:04:39.292,1801.447,1011_Bridge05844A_afterpour_932.ASC
11/2/2021 22:04:39.292,11/2/2021 22:34:40.639,1801.347,1012_Bridge05844A_afterpour_933.ASC
11/2/2021 22:34:40.639,11/2/2021 23:04:42.092,1801.453,1013_Bridge05844A_afterpour_934.ASC
11/2/2021 23:04:42.092,11/2/2021 23:34:43.439,1801.347,1014_Bridge05844A_afterpour_935.ASC
11/2/2021 23:34:43.439,11/3/2021 0:04:44.879,1801.440,1015_Bridge05844A_afterpour_936.ASC
11/3/2021 0:04:44.879,11/3/2021 0:34:46.252,1801.373,1016_Bridge05844A_afterpour_937.ASC
11/3/2021 0:34:46.252,11/3/2021 1:04:47.679,1801.427,1017_Bridge05844A_afterpour_938.ASC
11/3/2021 1:04:47.679,11/3/2021 1:34:49.019,1801.340,1018_Bridge05844A_afterpour_939.ASC
11/3/2021 1:34:49.019,11/3/2021 2:04:50.472,1801.453,1019_Bridge05844A_afterpour_940.ASC
11/3/2021 2:04:50.472,11/3/2021 2:34:51.845,1801.373,1020_Bridge05844A_afterpour_941.ASC
11/3/2021 2:34:51.845,11/3/2021 3:04:53.298,1801.453,1021_Bridge05844A_afterpour_942.ASC
11/3/2021 3:04:53.298,11/3/2021 3:34:54.658,1801.360,1022_Bridge05844A_afterpour_943.ASC
11/3/2021 3:34:54.658,11/3/2021 4:04:56.118,1801.460,1023_Bridge05844A_afterpour_944.ASC
11/3/2021 4:04:56.118,11/3/2021 4:34:57.511,1801.393,1024_Bridge05844A_afterpour_945.ASC
11/3/2021 4:34:57.511,11/3/2021 5:04:58.818,1801.307,1025_Bridge05844A_afterpour_946.ASC
11/3/2021 5:04:58.818,11/3/2021 5:35:00.278,1801.460,1026_Bridge05844A_afterpour_947.ASC
11/3/2021 5:35:00.278,11/3/2021 6:05:01.731,1801.453,1027_Bridge05844A_afterpour_948.ASC
11/3/2021 6:05:01.731,11/3/2021 6:35:03.111,1801.380,1028_Bridge05844A_afterpour_949.ASC
11/3/2021 6:35:03.111,11/3/2021 7:05:04.471,1801.360,1029_Bridge05844A_afterpour_950.ASC
11/3/2021 7:05:04.471,11/3/2021 7:35:05.911,1801.440,1030_Bridge05844A_afterpour_951.ASC
11/3/2021 7:35:05.911,11/3/2021 7:35:58.131,52.220,1031_Bridge05844A_afterpour_952.ASC
11/3/2021 10:41:00.000,11/4/2021 7:39:45.747,75525.747,1032_Bridge05844A_afterpour_953.ASC
11/4/2021 7:49:50.000,11/4/2021 8:19:50.700,1800.700,1033_Bridge05844A_afterpour_954.ASC
11/4/2021 8:19:50.700,11/4/2021 8:49:52.073,1801.373,1034_Bridge05844A_afterpour_954_001.ASC
11/4/2021 8:49:52.073,11/4/2021 9:19:53.500,1801.427,1035_Bridge05844A_afterpour_954_002.ASC
11/4/2021 9:19:53.500,11/4/2021 9:49:54.927,1801.427,1036_Bridge05844A_afterpour_954_003.ASC
11/4/2021 9:49:54.927,11/4/2021 10:19:56.307,1801.380,1037_Bridge05844A_afterpour_954_004.ASC
11/4/2021 10:19:56.307,11/4/2021 10:49:57.714,1801.407,1038_Bridge05844A_afterpour_954_005.ASC
11/4/2021 10:49:57.714,11/4/2021 11:19:59.054,1801.340,1039_Bridge05844A_afterpour_954_006.ASC
11/4/2021 11:19:59.054,11/4/2021 11:50:00.467,1801.413,1040_Bridge05844A_afterpour_954_007.ASC
11/4/2021 11:50:00.467,11/4/2021 12:20:01.847,1801.380,1041_Bridge05844A_afterpour_954_008.ASC
11/4/2021 12:20:01.847,11/4/2021 12:50:03.280,1801.433,1042_Bridge05844A_afterpour_954_009.ASC
11/4/2021 12:50:03.280,11/4/2021 13:20:04.700,1801.420,1043_Bridge05844A_afterpour_954_010.ASC
11/4/2021 13:20:04.700,11/4/2021 13:50:06.113,1801.413,1044_Bridge05844A_afterpour_954_011.ASC
11/4/2021 13:50:06.113,11/4/2021 14:20:07.446,1801.333,1045_Bridge05844A_afterpour_954_012.ASC
11/4/2021 14:20:07.446,11/4/2021 14:50:08.926,1801.480,1046_Bridge05844A_afterpour_954_013.ASC
11/4/2021 14:50:08.926,11/4/2021 15:20:10.299,1801.373,1047_Bridge05844A_afterpour_954_014.ASC
11/4/2021 15:20:10.299,11/4/2021 15:50:11.679,1801.380,1048_Bridge05844A_afterpour_954_015.ASC
11/4/2021 15:50:11.679,11/4/2021 16:20:13.046,1801.367,1049_Bridge05844A_afterpour_954_016.ASC
11/4/2021 16:20:13.046,11/4/2021 16:50:14.446,1801.400,1050_Bridge05844A_afterpour_954_017.ASC
11/4/2021 16:50:14.446,11/4/2021 17:20:15.873,1801.427,1051_Bridge05844A_afterpour_954_018.ASC
11/4/2021 17:20:15.873,11/4/2021 17:50:17.280,1801.407,1052_Bridge05844A_afterpour_954_019.ASC
11/4/2021 17:50:17.280,11/4/2021 18:20:18.640,1801.360,1053_Bridge05844A_afterpour_954_020.ASC
11/4/2021 18:20:18.640,11/4/2021 18:50:20.147,1801.507,1054_Bridge05844A_afterpour_954_021.ASC
11/4/2021 18:50:20.147,11/4/2021 19:20:21.474,1801.327,1055_Bridge05844A_afterpour_954_022.ASC
11/4/2021 19:20:21.474,11/4/2021 19:50:22.867,1801.393,1056_Bridge05844A_afterpour_954_023.ASC
11/4/2021 19:50:22.867,11/4/2021 20:20:24.300,1801.433,1057_Bridge05844A_afterpour_954_024.ASC
11/4/2021 20:20:24.300,11/4/2021 20:50:25.727,1801.427,1058_Bridge05844A_afterpour_954_025.ASC
11/4/2021 20:50:25.727,11/4/2021 21:20:27.147,1801.420,1059_Bridge05844A_afterpour_954_026.ASC
11/4/2021 21:20:27.147,11/4/2021 21:50:28.527,1801.380,1060_Bridge05844A_afterpour_954_027.ASC
11/4/2021 21:50:28.527,11/4/2021 22:20:29.900,1801.373,1061_Bridge05844A_afterpour_954_028.ASC
11/4/2021 22:20:29.900,11/4/2021 22:50:31.260,1801.360,1062_Bridge05844A_afterpour_954_029.ASC
11/4/2021 22:50:31.260,11/4/2021 23:20:32.687,1801.427,1063_Bridge05844A_afterpour_954_030.ASC
11/4/2021 23:20:32.687,11/4/2021 23:50:34.014,1801.327,1064_Bridge05844A_afterpour_954_031.ASC
11/4/2021 23:50:34.014,11/5/2021 0:20:35.447,1801.433,1065_Bridge05844A_afterpour_954_032.ASC
11/5/2021 0:20:35.447,11/5/2021 0:50:36.900,1801.453,1066_Bridge05844A_afterpour_954_033.ASC
11/5/2021 0:50:36.900,11/5/2021 1:20:38.293,1801.393,1067_Bridge05844A_afterpour_954_034.ASC
11/5/2021 1:20:38.293,11/5/2021 1:50:39.613,1801.320,1068_Bridge05844A_afterpour_954_035.ASC
11/5/2021 1:50:39.613,11/5/2021 2:20:41.140,1801.527,1069_Bridge05844A_afterpour_954_036.ASC
11/5/2021 2:20:41.140,11/5/2021 2:50:42.460,1801.320,1070_Bridge05844A_afterpour_954_037.ASC
11/5/2021 2:50:42.460,11/5/2021 3:20:43.887,1801.427,1071_Bridge05844A_afterpour_954_038.ASC
11/5/2021 3:20:43.887,11/5/2021 3:50:45.314,1801.427,1072_Bridge05844A_afterpour_954_039.ASC
11/5/2021 3:50:45.314,11/5/2021 4:20:46.681,1801.367,1073_Bridge05844A_afterpour_954_040.ASC
11/5/2021 4:20:46.681,11/5/2021 4:50:48.054,1801.373,1074_Bridge05844A_afterpour_954_041.ASC
11/5/2021 4:50:48.054,11/5/2021 5:20:49.427,1801.373,1075_Bridge05844A_afterpour_954_042.ASC
11/5/2021 5:20:49.427,11/5/2021 5:50:50.900,1801.473,1076_Bridge05844A_afterpour_954_043.ASC
11/5/2021 5:50:50.900,11/5/2021 6:20:52.333,1801.433,1077_Bridge05844A_afterpour_954_044.ASC
11/5/2021 6:20:52.333,11/5/2021 6:50:53.733,1801.400,1078_Bridge05844A_afterpour_954_045.ASC
11/5/2021 6:50:53.733,11/5/2021 7:20:55.026,1801.293,1079_Bridge05844A_afterpour_954_046.ASC
11/5/2021 7:20:55.026,11/5/2021 7:50:56.419,1801.393,1080_Bridge05844A_afterpour_954_047.ASC
11/5/2021 7:50:56.419,11/5/2021 8:20:57.839,1801.420,1081_Bridge05844A_afterpour_954_048.ASC
11/5/2021 8:20:57.839,11/5/2021 8:50:59.306,1801.467,1082_Bridge05844A_afterpour_954_049.ASC
11/5/2021 8:50:59.306,11/5/2021 9:21:00.659,1801.353,1083_Bridge05844A_afterpour_954_050.ASC
11/5/2021 9:21:00.659,11/5/2021 9:51:02.086,1801.427,1084_Bridge05844A_afterpour_954_051.ASC
11/5/2021 9:51:02.086,11/5/2021 10:21:03.493,1801.407,1085_Bridge05844A_afterpour_954_052.ASC
11/5/2021 10:21:03.493,11/5/2021 10:51:04.913,1801.420,1086_Bridge05844A_afterpour_954_053.ASC
11/5/2021 10:51:04.913,11/5/2021 11:21:06.260,1801.347,1087_Bridge05844A_afterpour_954_054.ASC
11/5/2021 11:21:06.260,11/5/2021 11:51:07.633,1801.373,1088_Bridge05844A_afterpour_954_055.ASC
11/5/2021 11:51:07.633,11/5/2021 12:21:09.106,1801.473,1089_Bridge05844A_afterpour_954_056.ASC
11/5/2021 12:21:09.106,11/5/2021 12:51:10.506,1801.400,1090_Bridge05844A_afterpour_954_057.ASC
11/5/2021 12:51:10.506,11/5/2021 13:21:11.806,1801.300,1091_Bridge05844A_afterpour_954_058.ASC
11/5/2021 13:21:11.806,11/5/2021 13:51:13.266,1801.460,1092_Bridge05844A_afterpour_954_059.ASC
11/5/2021 13:51:13.266,11/5/2021 14:21:14.606,1801.340,1093_Bridge05844A_afterpour_954_060.ASC
11/5/2021 14:21:14.606,11/5/2021 14:51:16.033,1801.427,1094_Bridge05844A_afterpour_954_061.ASC
11/5/2021 14:51:16.033,11/5/2021 15:21:17.453,1801.420,1095_Bridge05844A_afterpour_954_062.ASC
11/5/2021 15:21:17.453,11/5/2021 15:51:18.793,1801.340,1096_Bridge05844A_afterpour_954_063.ASC
11/5/2021 15:51:18.793,11/5/2021 16:21:20.240,1801.447,1097_Bridge05844A_afterpour_954_064.ASC
11/5/2021 16:21:20.240,11/5/2021 16:51:21.633,1801.393,1098_Bridge05844A_afterpour_954_065.ASC
11/5/2021 16:51:21.633,11/5/2021 17:21:23.066,1801.433,1099_Bridge05844A_afterpour_954_066.ASC
11/5/2021 17:21:23.066,11/5/2021 17:51:24.526,1801.460,1100_Bridge05844A_afterpour_954_067.ASC
11/5/2021 17:51:24.526,11/5/2021 18:21:25.859,1801.333,1101_Bridge05844A_afterpour_954_068.ASC
11/5/2021 18:21:25.859,11/5/2021 18:51:27.326,1801.467,1102_Bridge05844A_afterpour_954_069.ASC
11/5/2021 18:51:27.326,11/5/2021 19:21:28.659,1801.333,1103_Bridge05844A_afterpour_954_070.ASC
11/5/2021 19:21:28.659,11/5/2021 19:51:30.079,1801.420,1104_Bridge05844A_afterpour_954_071.ASC
11/5/2021 19:51:30.079,11/5/2021 20:21:31.506,1801.427,1105_Bridge05844A_afterpour_954_072.ASC
11/5/2021 20:21:31.506,11/5/2021 20:51:32.873,1801.367,1106_Bridge05844A_afterpour_954_073.ASC
11/5/2021 20:51:32.873,11/5/2021 21:21:34.266,1801.393,1107_Bridge05844A_afterpour_954_074.ASC
11/5/2021 21:21:34.266,11/5/2021 21:51:35.619,1801.353,1108_Bridge05844A_afterpour_954_075.ASC
11/5/2021 21:51:35.619,11/5/2021 22:21:37.099,1801.480,1109_Bridge05844A_afterpour_954_076.ASC
11/5/2021 22:21:37.099,11/5/2021 22:51:38.519,1801.420,1110_Bridge05844A_afterpour_954_077.ASC
11/5/2021 22:51:38.519,11/5/2021 23:21:39.846,1801.327,1111_Bridge05844A_afterpour_954_078.ASC
11/5/2021 23:21:39.846,11/5/2021 23:51:41.233,1801.387,1112_Bridge05844A_afterpour_954_079.ASC
11/5/2021 23:51:41.233,11/6/2021 0:21:42.720,1801.487,1113_Bridge05844A_afterpour_954_080.ASC
11/6/2021 0:21:42.720,11/6/2021 0:51:44.040,1801.320,1114_Bridge05844A_afterpour_954_081.ASC
11/6/2021 0:51:44.040,11/6/2021 1:21:45.440,1801.400,1115_Bridge05844A_afterpour_954_082.ASC
11/6/2021 1:21:45.440,11/6/2021 1:51:46.873,1801.433,1116_Bridge05844A_afterpour_954_083.ASC
11/6/2021 1:51:46.873,11/6/2021 2:21:48.286,1801.413,1117_Bridge05844A_afterpour_954_084.ASC
11/6/2021 2:21:48.286,11/6/2021 2:51:49.679,1801.393,1118_Bridge05844A_afterpour_954_085.ASC
11/6/2021 2:51:49.679,11/6/2021 3:21:51.032,1801.353,1119_Bridge05844A_afterpour_954_086.ASC
11/6/2021 3:21:51.032,11/6/2021 3:51:52.419,1801.387,1120_Bridge05844A_afterpour_954_087.ASC
11/6/2021 3:51:52.419,11/6/2021 4:21:53.812,1801.393,1121_Bridge05844A_afterpour_954_088.ASC
11/6/2021 4:21:53.812,11/6/2021 4:51:55.285,1801.473,1122_Bridge05844A_afterpour_954_089.ASC
11/6/2021 4:51:55.285,11/6/2021 5:21:56.672,1801.387,1123_Bridge05844A_afterpour_954_090.ASC
11/6/2021 5:21:56.672,11/6/2021 5:51:58.039,1801.367,1124_Bridge05844A_afterpour_954_091.ASC
11/6/2021 5:51:58.039,11/6/2021 6:21:59.506,1801.467,1125_Bridge05844A_afterpour_954_092.ASC
11/6/2021 6:21:59.506,11/6/2021 6:52:00.839,1801.333,1126_Bridge05844A_afterpour_954_093.ASC
11/6/2021 6:52:00.839,11/6/2021 7:22:02.259,1801.420,1127_Bridge05844A_afterpour_954_094.ASC
11/6/2021 7:22:02.259,11/6/2021 7:52:03.626,1801.367,1128_Bridge05844A_afterpour_954_095.ASC
11/6/2021 7:52:03.626,11/6/2021 8:22:05.006,1801.380,1129_Bridge05844A_afterpour_954_096.ASC
11/6/2021 8:22:05.006,11/6/2021 8:52:06.459,1801.453,1130_Bridge05844A_afterpour_954_097.ASC
11/6/2021 8:52:06.459,11/6/2021 9:22:07.879,1801.420,1131_Bridge05844A_afterpour_954_098.ASC
11/6/2021 9:22:07.879,11/6/2021 9:52:09.279,1801.400,1132_Bridge05844A_afterpour_954_099.ASC
11/6/2021 9:52:09.279,11/6/2021 10:22:10.626,1801.347,1133_Bridge05844A_afterpour_954_100.ASC
11/6/2021 10:22:10.626,11/6/2021 10:52:12.079,1801.453,1134_Bridge05844A_afterpour_954_101.ASC
11/6/2021 10:52:12.079,11/6/2021 11:22:13.346,1801.267,1135_Bridge05844A_afterpour_954_102.ASC
11/6/2021 11:22:13.346,11/6/2021 11:52:14.879,1801.533,1136_Bridge05844A_afterpour_954_103.ASC
11/6/2021 11:52:14.879,11/6/2021 12:22:16.246,1801.367,1137_Bridge05844A_afterpour_954_104.ASC
11/6/2021 12:22:16.246,11/6/2021 12:52:17.619,1801.373,1138_Bridge05844A_afterpour_954_105.ASC
11/6/2021 12:52:17.619,11/6/2021 13:22:18.986,1801.367,1139_Bridge05844A_afterpour_954_106.ASC
11/6/2021 13:22:18.986,11/6/2021 13:52:20.439,1801.453,1140_Bridge05844A_afterpour_954_107.ASC
11/6/2021 13:52:20.439,11/6/2021 14:22:21.839,1801.400,1141_Bridge05844A_afterpour_954_108.ASC
11/6/2021 14:22:21.839,11/6/2021 14:52:23.226,1801.387,1142_Bridge05844A_afterpour_954_109.ASC
11/6/2021 14:52:23.226,11/6/2021 15:22:24.646,1801.420,1143_Bridge05844A_afterpour_954_110.ASC
11/6/2021 15:22:24.646,11/6/2021 15:52:26.033,1801.387,1144_Bridge05844A_afterpour_954_111.ASC
11/6/2021 15:52:26.033,11/6/2021 16:22:27.400,1801.367,1145_Bridge05844A_afterpour_954_112.ASC
11/6/2021 16:22:27.400,11/6/2021 16:52:28.840,1801.440,1146_Bridge05844A_afterpour_954_113.ASC
11/6/2021 16:52:28.840,11/6/2021 17:22:30.267,1801.427,1147_Bridge05844A_afterpour_954_114.ASC
11/6/2021 17:22:30.267,11/6/2021 17:52:31.634,1801.367,1148_Bridge05844A_afterpour_954_115.ASC
11/6/2021 17:52:31.634,11/6/2021 18:22:33.087,1801.453,1149_Bridge05844A_afterpour_954_116.ASC
11/6/2021 18:22:33.087,11/6/2021 18:52:34.420,1801.333,1150_Bridge05844A_afterpour_954_117.ASC
11/6/2021 18:52:34.420,11/6/2021 19:22:35.873,1801.453,1151_Bridge05844A_afterpour_954_118.ASC
11/6/2021 19:22:35.873,11/6/2021 19:52:37.273,1801.400,1152_Bridge05844A_afterpour_954_119.ASC
11/6/2021 19:52:37.273,11/6/2021 20:22:38.646,1801.373,1153_Bridge05844A_afterpour_954_120.ASC
11/6/2021 20:22:38.646,11/6/2021 20:52:40.059,1801.413,1154_Bridge05844A_afterpour_954_121.ASC
11/6/2021 20:52:40.059,11/6/2021 21:22:41.452,1801.393,1155_Bridge05844A_afterpour_954_122.ASC
11/6/2021 21:22:41.452,11/6/2021 21:52:42.845,1801.393,1156_Bridge05844A_afterpour_954_123.ASC
11/6/2021 21:52:42.845,11/6/2021 22:22:44.185,1801.340,1157_Bridge05844A_afterpour_954_124.ASC
11/6/2021 22:22:44.185,11/6/2021 22:52:45.638,1801.453,1158_Bridge05844A_afterpour_954_125.ASC
11/6/2021 22:52:45.638,11/6/2021 23:00:52.778,487.140,1159_Bridge05844A_afterpour_954_126.ASC
11/6/2021 23:00:52.778,11/6/2021 23:30:54.138,1801.360,1160_Bridge05844A_afterpour_954_127.ASC
11/6/2021 23:30:54.138,11/7/2021 0:00:55.558,1801.420,1161_Bridge05844A_afterpour_954_128.ASC
11/7/2021 0:00:55.558,11/7/2021 0:30:56.945,1801.387,1162_Bridge05844A_afterpour_954_129.ASC
11/7/2021 0:30:56.945,11/7/2021 1:00:58.318,1801.373,1163_Bridge05844A_afterpour_954_130.ASC
11/7/2021 1:00:58.318,11/7/2021 1:30:59.745,1801.427,1164_Bridge05844A_afterpour_954_131.ASC
11/7/2021 1:30:59.745,11/7/2021 2:01:01.205,1801.460,1165_Bridge05844A_afterpour_954_132.ASC
11/7/2021 2:01:01.205,11/7/2021 2:31:02.538,1801.333,1166_Bridge05844A_afterpour_954_133.ASC
11/7/2021 2:31:02.538,11/7/2021 3:01:03.858,1801.320,1167_Bridge05844A_afterpour_954_134.ASC
11/7/2021 3:01:03.858,11/7/2021 3:31:05.345,1801.487,1168_Bridge05844A_afterpour_954_135.ASC
11/7/2021 3:31:05.345,11/7/2021 4:01:06.758,1801.413,1169_Bridge05844A_afterpour_954_136.ASC
11/7/2021 4:01:06.758,11/7/2021 4:31:08.178,1801.420,1170_Bridge05844A_afterpour_954_137.ASC
11/7/2021 4:31:08.178,11/7/2021 5:01:09.518,1801.340,1171_Bridge05844A_afterpour_954_138.ASC
11/7/2021 5:01:09.518,11/7/2021 5:31:10.898,1801.380,1172_Bridge05844A_afterpour_954_139.ASC
11/7/2021 5:31:10.898,11/7/2021 6:01:12.331,1801.433,1173_Bridge05844A_afterpour_954_140.ASC
11/7/2021 6:01:12.331,11/7/2021 6:31:13.764,1801.433,1174_Bridge05844A_afterpour_954_141.ASC
11/7/2021 6:31:13.764,11/7/2021 7:01:15.137,1801.373,1175_Bridge05844A_afterpour_954_142.ASC
11/7/2021 7:01:15.137,11/7/2021 7:31:16.550,1801.413,1176_Bridge05844A_afterpour_954_143.ASC
11/7/2021 7:31:16.550,11/7/2021 8:01:17.857,1801.307,1177_Bridge05844A_afterpour_954_144.ASC
11/7/2021 8:01:17.857,11/7/2021 8:31:19.250,1801.393,1178_Bridge05844A_afterpour_954_145.ASC
11/7/2021 8:31:19.250,11/7/2021 9:01:20.677,1801.427,1179_Bridge05844A_afterpour_954_146.ASC
11/7/2021 9:01:20.677,11/7/2021 9:31:22.117,1801.440,1180_Bridge05844A_afterpour_954_147.ASC
11/7/2021 9:31:22.117,11/7/2021 10:01:23.524,1801.407,1181_Bridge05844A_afterpour_954_148.ASC
11/7/2021 10:01:23.524,11/7/2021 10:31:24.931,1801.407,1182_Bridge05844A_afterpour_954_149.ASC
11/7/2021 10:31:24.931,11/7/2021 11:01:26.271,1801.340,1183_Bridge05844A_afterpour_954_150.ASC
11/7/2021 11:01:26.271,11/7/2021 11:31:27.718,1801.447,1184_Bridge05844A_afterpour_954_151.ASC
11/7/2021 11:31:27.718,11/7/2021 12:01:29.118,1801.400,1185_Bridge05844A_afterpour_954_152.ASC
11/7/2021 12:01:29.118,11/7/2021 12:31:30.445,1801.327,1186_Bridge05844A_afterpour_954_153.ASC
11/7/2021 12:31:30.445,11/7/2021 13:01:31.898,1801.453,1187_Bridge05844A_afterpour_954_154.ASC
11/7/2021 13:01:31.898,11/7/2021 13:31:33.251,1801.353,1188_Bridge05844A_afterpour_954_155.ASC
11/7/2021 13:31:33.251,11/7/2021 14:01:34.704,1801.453,1189_Bridge05844A_afterpour_954_156.ASC
11/7/2021 14:01:34.704,11/7/2021 14:31:36.017,1801.313,1190_Bridge05844A_afterpour_954_157.ASC
11/7/2021 14:31:36.017,11/7/2021 15:01:37.510,1801.493,1191_Bridge05844A_afterpour_954_158.ASC
11/7/2021 15:01:37.510,11/7/2021 15:31:38.930,1801.420,1192_Bridge05844A_afterpour_954_159.ASC
11/7/2021 15:31:38.930,11/7/2021 16:01:40.270,1801.340,1193_Bridge05844A_afterpour_954_160.ASC
11/7/2021 16:01:40.270,11/7/2021 16:31:41.697,1801.427,1194_Bridge05844A_afterpour_954_161.ASC
11/7/2021 16:31:41.697,11/7/2021 17:01:43.064,1801.367,1195_Bridge05844A_afterpour_954_162.ASC
